Timestamp,Temperature,Precipitation,Wind Speed,Wind Direction
20220226T1500,45.82495,0.0,6.105648,61.557068
20220226T1600,45.64495,0.0,7.608873,88.315315
20220226T1700,43.46695,0.0,7.867532,104.82648
20220226T1800,40.91095,0.0,8.420512,106.99082
20220226T1900,38.35495,0.0,8.63469,106.55707
20220226T2000,36.41095,0.0,8.77267,109.35899
20220226T2100,35.40295,0.0,9.495788,105.01836
20220226T2200,33.76495,0.0,7.3785,104.03624
20220226T2300,32.738953,0.0,6.2793794,94.08562
20220227T0000,31.982952,0.0,4.6115623,75.96376
20220227T0100,31.56895,0.0,3.3027968,61.699234
20220227T0200,30.920952,0.0,0.44738728,360.0
20220227T0300,30.236952,0.0,1.5658554,270.0
20220227T0400,30.434952,0.0,2.2369363,270.0
20220227T0500,30.308952,0.0,0.8065389,303.69006
20220227T0600,30.164951,0.0,0.70738137,108.434944
20220227T0700,31.478952,0.0,2.122144,108.434944
20220227T0800,36.21295,0.0,7.395435,93.46823
20220227T0900,39.57895,0.0,14.922227,102.99461
20220227T1000,42.098953,0.0,16.873678,104.58892
20220227T1100,44.58295,0.0,16.670805,101.61148
20220227T1200,43.70095,0.0,11.326941,99.09027
20220227T1300,46.00495,0.0,10.6342745,104.620865
20220227T1400,47.876953,0.0,10.664815,99.65989
20220227T1500,48.74095,0.0,11.958722,97.52381
20220227T1600,47.696953,0.0,12.064949,100.68491
20220227T1700,45.19495,0.0,10.046309,101.56012
20220227T1800,40.892952,0.0,8.984022,108.886086
20220227T1900,37.58095,0.0,8.518,113.19859
20220227T2000,36.89695,0.0,9.408439,108.00416
20220227T2100,35.24095,0.0,9.269126,109.746826
20220227T2200,34.08895,0.0,7.9340315,111.50143
20220227T2300,33.06295,0.0,5.0019417,116.56505
20220228T0000,31.352951,0.0,2.9080174,157.38013
20220228T0100,30.524952,0.0,4.3948827,165.25644
20220228T0200,30.57895,0.0,5.0268893,147.72435
20220228T0300,30.542952,0.0,5.5564346,130.1009
20220228T0400,30.668951,0.0,7.1371946,122.19573
20220228T0500,30.57895,0.0,7.405577,115.01689
20220228T0600,30.110952,0.0,7.6055837,118.07248
20220228T0700,30.506952,0.0,6.7033486,115.70995
20220228T0800,33.33295,0.0,7.8132834,113.62937
20220228T0900,36.46495,0.0,6.154624,109.09349
20220228T1000,38.85895,0.0,3.3628526,93.81408
20220228T1100,41.14495,0.0,1.6285142,74.054596
20220228T1200,46.112953,0.0,3.2261555,33.690063
20220228T1300,48.236954,0.0,2.8028734,28.610443
20220228T1400,49.29895,0.0,2.6086936,30.963745
20220228T1500,49.820953,0.0,3.4942064,50.194427
20220228T1600,49.586952,0.0,4.5017476,63.43495
20220228T1700,47.822952,0.0,5.1643686,72.34988
20220228T1800,44.960953,0.0,5.632462,96.84277
20220228T1900,40.17295,0.0,5.6057467,118.61046
20220228T2000,38.55295,0.0,5.217387,120.96376
20220228T2100,36.82495,0.0,5.610208,113.498566
20220228T2200,35.384953,0.0,6.6093802,113.96249
20220228T2300,34.682953,0.0,7.405577,115.01689
20220301T0000,34.05295,0.0,7.405577,115.01689
20220301T0100,33.404953,0.0,7.6055837,118.07248
20220301T0200,33.044952,0.0,7.713377,119.53878
20220301T0300,33.044952,0.0,8.252445,122.828545
20220301T0400,32.558952,0.0,8.252445,122.828545
20220301T0500,31.910952,0.0,8.32489,120.69972
20220301T0600,31.334951,0.0,8.1915865,124.99202
20220301T0700,32.05495,0.0,8.561945,123.27489
20220301T0800,35.18695,0.0,10.108378,114.86369
20220301T0900,38.08495,0.0,9.556196,110.556046
20220301T1000,41.82895,0.0,7.9843273,101.30993
20220301T1100,45.32095,0.0,6.076896,83.65981
20220301T1200,47.46295,0.0,5.3171372,75.37913
20220301T1300,49.35295,0.0,3.6414688,42.510437
20220301T1400,50.14495,0.0,4.051264,6.340164
20220301T1500,50.03695,0.0,4.4961867,354.28943
20220301T1600,49.280952,0.0,3.68925,345.96375
20220301T1700,47.85895,0.0,2.5505,344.74487
20220301T1800,46.22095,0.0,2.2812364,11.309921
20220301T1900,44.94295,0.0,1.9112393,69.443954
20220301T2000,44.27695,0.0,2.2031267,113.96249
20220301T2100,42.90895,0.0,3.0011652,116.56505
20220301T2200,40.85695,0.0,3.9066417,113.62937
20220301T2300,39.218952,0.0,3.9066417,113.62937
20220302T0000,37.724953,0.0,3.723004,122.73523
20220302T0100,37.112953,0.0,4.3433447,124.508514
20220302T0200,36.01495,0.0,5.105902,118.81079
20220302T0300,35.024952,0.0,5.803115,117.55281
20220302T0400,33.980953,0.0,6.203214,115.64101
20220302T0500,32.36095,0.0,5.9056816,114.623566
20220302T0600,31.496952,0.0,5.6057467,118.61046
20220302T0700,32.72095,0.0,5.3171372,112.249016
20220302T0800,36.68095,0.0,5.1108,113.19859
20220302T0900,41.19895,0.0,4.457064,107.52557
20220302T1000,45.42895,0.0,2.94223,81.25384
20220302T1100,49.11895,0.0,2.0623534,40.601288
20220302T1200,49.71295,0.0,2.9080174,337.38013
20220302T1300,51.56695,0.0,2.6182668,340.0169
20220302T1400,52.57495,0.0,3.0011652,333.43497
20220302T1500,52.93495,0.0,3.8224785,339.44397
20220302T1600,52.57495,0.0,4.951669,341.56506
20220302T1700,50.954952,0.0,4.739983,340.70996
20220302T1800,48.99295,0.0,3.8224785,339.44397
20220302T1900,47.516953,0.0,1.8034757,299.74487
20220302T2000,46.634953,0.0,1.3421619,270.0
20220302T2100,46.058952,0.0,1.2654023,225.0
20220302T2200,45.50095,0.0,1.5817528,225.0
20220302T2300,45.12295,0.0,0.8065389,213.69006
20220303T0000,44.510952,0.0,0.70738137,71.56504
20220303T0100,43.44895,0.0,2.2812364,101.30993
20220303T0200,41.954952,0.0,3.536907,108.434944
20220303T0300,40.82095,0.0,3.6069515,119.74488
20220303T0400,39.57895,0.0,3.6138813,111.80141
20220303T0500,38.62495,0.0,3.3027968,118.30075
20220303T0600,38.10295,0.0,4.0326943,123.69006
20220303T0700,38.516953,0.0,4.1064696,119.35774
20220303T0800,40.26295,0.0,5.1643686,107.650116
20220303T0900,44.996952,0.0,4.6708603,106.69924
20220303T1000,49.154953,0.0,2.9166079,94.398705
20220303T1100,52.16095,0.0,1.8981035,44.999985
20220303T1200,52.322952,0.0,5.2221804,350.13422
20220303T1300,53.690952,0.0,6.945318,345.0686
20220303T1400,54.21295,0.0,7.726341,337.89056
20220303T1500,54.266953,0.0,8.405643,334.7989
20220303T1600,53.384953,0.0,9.058902,339.77515
20220303T1700,50.70295,0.0,7.286371,342.1213
20220303T1800,47.28295,0.0,6.945318,345.0686
20220303T1900,43.43095,0.0,5.943688,340.20114
20220303T2000,41.23495,0.0,3.9130404,329.03625
20220303T2100,39.95695,0.0,0.44738728,180.0
20220303T2200,39.92095,0.0,1.3421619,180.0
20220303T2300,39.002953,0.0,0.22369364,180.0
20220304T0000,37.724953,0.0,0.9223125,14.03624
20220304T0100,36.176952,0.0,1.1184682,36.86989
20220304T0200,35.27695,0.0,0.22369364,89.99999
20220304T0300,34.05295,0.0,0.67108095,360.0
20220304T0400,32.81095,0.0,0.63270116,315.0
20220304T0500,31.65895,0.0,0.89477456,270.0
20220304T0600,30.614952,0.0,1.1184682,306.8699
20220304T0700,31.010952,0.0,1.6130778,326.30994
20220304T0800,32.90095,0.0,2.2369363,323.13013
20220304T0900,35.078953,0.0,2.94223,351.25385
20220304T1000,38.06695,0.0,3.8093655,3.3664398
20220304T1100,42.67495,0.0,4.244288,18.434952
20220304T1200,48.45295,0.0,5.410427,7.125
20220304T1300,48.81295,0.0,6.4909716,358.0251
20220304T1400,49.154953,0.0,5.3171372,345.37915
20220304T1500,49.80295,0.0,4.244288,341.56506
20220304T1600,49.96495,0.0,3.325445,340.3462
20220304T1700,48.488953,0.0,2.0623534,347.4712
20220304T1800,46.112953,0.0,0.8065389,146.30994
20220304T1900,43.89895,0.0,4.926341,129.47246
20220304T2000,38.89495,0.0,7.8132834,113.62937
20220304T2100,36.51895,0.0,6.6055937,118.30075
20220304T2200,34.75495,0.0,5.202981,115.46334
20220304T2300,33.620953,0.0,4.6115623,112.83366
20220305T0000,32.216953,0.0,3.1076515,120.25643
20220305T0100,31.676952,0.0,2.5505,127.874985
20220305T0200,31.010952,0.0,3.1156914,111.03751
20220305T0300,30.560951,0.0,2.9080174,112.61986
20220305T0400,30.398952,0.0,2.377896,138.81407
20220305T0500,29.840952,0.0,1.4147627,161.56505
20220305T0600,29.426952,0.0,0.9223125,165.96376
20220305T0700,30.272951,0.0,0.67108095,270.0
20220305T0800,32.41495,0.0,1.8034757,330.25513
20220305T0900,34.21495,0.0,3.3628526,356.18594
20220305T1000,36.482952,0.0,3.8615508,10.00798
20220305T1100,41.126953,0.0,4.739983,19.29004
20220305T1200,43.52095,0.0,4.718822,354.5597
20220305T1300,45.06895,0.0,4.562473,348.69006
20220305T1400,46.364952,0.0,4.3948827,345.25644
20220305T1500,46.95895,0.0,3.7027886,334.98312
20220305T1600,46.724953,0.0,2.1103215,327.99463
20220305T1700,45.572952,0.0,2.0007768,296.56506
20220305T1800,44.56495,0.0,2.3354301,253.30075
20220305T1900,42.87295,0.0,1.2654023,225.0
20220305T2000,40.78495,0.0,3.9638612,106.38954
20220305T2100,36.572952,0.0,7.7036395,115.82099
20220305T2200,34.232952,0.0,7.002718,116.56505
20220305T2300,33.224953,0.0,6.330965,122.00538
20220306T0000,31.874952,0.0,4.4738727,126.869896
20220306T0100,30.668951,0.0,2.3030667,119.054596
20220306T0200,30.110952,0.0,1.2654023,135.0
20220306T0300,29.840952,0.0,1.1406182,168.69006
20220306T0400,29.822952,0.0,1.3421619,180.0
20220306T0500,29.642952,0.0,1.3421619,180.0
20220306T0600,29.246952,0.0,1.3421619,180.0
20220306T0700,29.786951,0.0,0.70738137,341.56506
20220306T0800,31.712952,0.0,1.1406182,348.69006
20220306T0900,33.890953,0.0,2.6843238,360.0
20220306T1000,35.94295,0.0,4.7820234,349.2157
20220306T1100,39.092953,0.0,6.4561872,345.96375
20220306T1200,41.738953,0.0,3.6069515,352.875
20220306T1300,43.84495,0.0,1.8034757,7.125
20220306T1400,45.64495,0.0,2.0007768,63.43495
20220306T1500,46.70695,0.0,3.68925,75.96376
20220306T1600,46.562954,0.0,4.9415536,84.805565
20220306T1700,45.03295,0.0,5.046758,102.80426
20220306T1800,42.890953,0.0,3.9066417,103.24051
20220306T1900,39.86695,0.0,3.7497888,107.35402
20220306T2000,35.564953,0.0,4.3948827,104.74355
20220306T2100,32.84695,0.0,3.325445,137.72632
20220306T2200,31.964952,0.0,2.1103215,147.99461
20220306T2300,31.56895,0.0,1.4147627,161.56505
20220307T0000,31.226952,0.0,0.67108095,180.0
20220307T0100,30.722952,0.0,0.89477456,270.0
20220307T0200,29.80495,0.0,2.2031267,293.9625
20220307T0300,28.904951,0.0,2.9080174,292.61987
20220307T0400,28.274952,0.0,3.6138813,291.8014
20220307T0500,27.626951,0.0,3.2570283,285.9454
20220307T0600,27.122952,0.0,3.1396897,274.08563
20220307T0700,28.094952,0.0,2.9080174,292.61987
20220307T0800,30.164951,0.0,0.67108095,360.0
20220307T0900,32.648952,0.0,2.9166083,32.47119
20220307T1000,36.01495,0.0,4.7872524,37.40535
20220307T1100,42.404953,0.0,6.729425,74.577835
20220307T1200,42.926952,0.0,10.746611,87.61405
20220307T1300,44.43895,0.0,11.65141,93.301865
20220307T1400,45.176952,0.0,12.576675,95.10216
20220307T1500,45.10495,0.0,12.153792,96.34019
20220307T1600,44.49295,0.0,11.908404,95.389305
20220307T1700,42.85495,0.0,9.269126,98.32565
20220307T1800,39.93895,0.0,9.397795,91.36392
20220307T1900,36.626953,0.0,9.195958,94.18491
20220307T2000,34.73695,0.0,10.093516,102.80426
20220307T2100,33.56695,0.0,11.340186,104.85861
20220307T2200,32.39695,0.0,11.0360565,107.700424
20220307T2300,31.586952,0.0,10.053778,110.854454
20220308T0000,31.388952,0.0,9.2231245,112.83366
20220308T0100,30.884953,0.0,7.8036704,117.29957
20220308T0200,30.128952,0.0,7.213903,119.74488
20220308T0300,29.714952,0.0,6.7145357,119.981636
20220308T0400,29.372952,0.0,6.3032403,117.474434
20220308T0500,28.904951,0.0,6.215303,120.25643
20220308T0600,28.256952,0.0,6.452311,123.69006
20220308T0700,29.624952,0.0,6.8033767,117.40757
20220308T0800,33.24295,0.0,10.683566,109.57312
20220308T0900,36.03295,0.0,11.180206,109.88516
20220308T1000,39.236954,0.0,10.093516,102.80426
20220308T1100,42.49495,0.0,9.214983,95.5722
20220308T1200,45.84295,0.0,9.440295,103.70696
20220308T1300,48.07495,0.0,9.239387,96.95296
20220308T1400,49.56895,0.0,8.080884,94.76365
20220308T1500,50.054955,0.0,8.749825,94.398705
20220308T1600,49.928955,0.0,8.795457,97.305756
20220308T1700,48.056953,0.0,7.618731,93.366455
20220308T1800,44.114952,0.0,7.8132834,103.24051
20220308T1900,40.37095,0.0,5.9056816,114.623566
20220308T2000,37.148952,0.0,5.7162366,120.57922
20220308T2100,35.294952,0.0,6.330965,122.00538
20220308T2200,34.322952,0.0,6.215303,120.25643
20220308T2300,34.142952,0.0,6.6055937,118.30075
20220309T0000,34.106953,0.0,6.105648,118.442924
20220309T0100,33.710953,0.0,4.5017476,116.56505
20220309T0200,34.03495,0.0,4.9059844,114.22774
20220309T0300,33.51295,0.0,5.733718,110.556046
20220309T0400,33.350952,0.0,5.9056816,114.623566
20220309T0500,33.980953,0.0,5.1643686,107.650116
20220309T0600,33.08095,0.0,5.1108,113.19859
20220309T0700,34.70095,0.0,4.6708603,106.69924
20220309T0800,38.71495,0.0,4.8288813,103.392494
20220309T0900,43.97095,0.0,2.2480934,84.289406
20220309T1000,47.35495,0.0,0.94905174,44.999985
20220309T1100,50.63095,0.0,1.6130778,326.30994
20220309T1200,50.90095,0.0,0.94905174,44.999985
20220309T1300,53.00695,0.0,1.204627,68.19859
20220309T1400,54.320953,0.0,1.1184682,36.86989
20220309T1500,54.878952,0.0,1.9242854,35.53766
20220309T1600,54.64495,0.0,3.0425625,53.97262
20220309T1700,53.74495,0.0,3.0011652,63.43495
20220309T1800,52.88095,0.0,4.697566,89.99999
20220309T1900,49.62295,0.0,6.1097445,113.7495
20220309T2000,43.232952,0.0,5.8716917,139.63547
20220309T2100,40.71295,0.0,5.69431,135.0
20220309T2200,40.190952,0.0,5.149814,124.38034
20220309T2300,40.24495,0.0,5.335925,123.023865
20220310T0000,39.72295,0.0,5.303002,117.64597
20220310T0100,38.85895,0.0,5.803115,117.55281
20220310T0200,38.120953,0.0,5.803115,117.55281
20220310T0300,37.43695,0.0,6.3032403,117.474434
20220310T0400,36.572952,0.0,6.7033486,115.70995
20220310T0500,35.61895,0.0,6.4095154,119.248825
20220310T0600,33.85495,0.0,5.9099164,119.47589
20220310T0700,33.99895,0.0,4.9059844,114.22774
20220310T0800,38.44495,0.0,6.154624,109.09349
20220310T0900,45.77095,0.0,8.108701,114.44395
20220310T1000,50.918953,0.0,8.561944,109.85521
20220310T1100,53.74495,0.0,9.621428,107.59242
20220310T1200,54.95095,0.0,7.9277225,106.38954
20220310T1300,56.96695,0.0,7.993723,107.92791
20220310T1400,57.92095,0.0,9.765964,110.09523
20220310T1500,57.884953,0.0,9.712014,104.67639
20220310T1600,57.056953,0.0,9.479966,109.29004
20220310T1700,54.78895,0.0,7.147703,110.1363
20220310T1800,52.44895,0.0,6.105648,118.442924
20220310T1900,49.154953,0.0,5.222181,136.7357
20220310T2000,46.83295,0.0,4.4738727,143.1301
20220310T2100,44.94295,0.0,5.101,142.12502
20220310T2200,42.224953,0.0,6.5217338,120.96376
20220310T2300,40.946953,0.0,8.703954,115.90651
20220311T0000,39.398952,0.0,9.30415,117.18111
20220311T0100,36.78895,0.0,8.1333475,121.50426
20220311T0200,35.780952,0.0,5.803115,117.55281
20220311T0300,34.25095,0.0,5.9099164,119.47589
20220311T0400,33.78295,0.0,6.6055937,118.30075
20220311T0500,33.188953,0.0,7.358126,109.53665
20220311T0600,31.85695,0.0,7.9340315,111.50143
20220311T0700,34.502953,0.0,9.269126,109.746826
20220311T0800,41.21695,0.0,10.69293,105.78075
20220311T0900,47.22895,0.0,11.284895,103.76078
20220311T1000,52.52095,0.0,12.106352,106.09081
20220311T1100,55.634953,0.0,12.881336,110.323135
20220311T1200,59.252953,0.0,10.608363,114.9439
20220311T1300,59.64895,0.0,12.353884,121.67546
20220311T1400,59.45095,0.0,10.608363,114.9439
20220311T1500,59.75695,0.0,11.180206,109.88516
20220311T1600,58.62295,0.0,10.398747,108.82471
20220311T1700,56.76895,0.0,8.789765,104.74355
20220311T1800,53.078953,0.0,9.408439,108.00416
20220311T1900,49.37095,0.0,10.311767,114.34109
20220311T2000,46.760952,0.0,9.503689,116.56505
20220311T2100,43.61095,0.0,8.905704,115.27772
20220311T2200,42.85495,0.0,9.204117,115.94229
20220311T2300,42.440952,0.0,8.905704,115.27772
20220312T0000,41.468952,0.0,8.405643,115.20112
20220312T0100,40.676952,0.0,6.6055937,118.30075
20220312T0200,39.90295,0.0,5.303002,117.64597
20220312T0300,39.50695,0.0,4.818508,111.80141
20220312T0400,39.182953,0.0,4.3202415,111.2505
20220312T0500,38.75095,0.0,3.6069515,119.74488
20220312T0600,38.55295,0.0,4.0015535,116.56505
20220312T0700,40.190952,0.0,4.3202415,111.2505
20220312T0800,44.510952,0.0,2.409254,68.19859
20220312T0900,47.19295,0.0,2.4196167,33.690063
20220312T1000,50.054955,0.0,4.302833,62.102737
20220312T1100,52.988953,0.0,9.304149,99.68878
20220312T1200,56.28295,0.0,11.964995,110.806786
20220312T1300,57.39895,0.0,9.524727,99.46232
20220312T1400,57.722954,0.0,8.863463,100.17551
20220312T1500,57.974953,0.0,7.8132834,103.24051
20220312T1600,57.63295,0.0,6.624505,101.68936
20220312T1700,56.58895,0.0,4.8288813,103.392494
20220312T1800,55.40095,0.0,4.529451,110.22486
20220312T1900,53.72695,0.0,5.2365336,109.9831
20220312T2000,49.928955,0.0,6.3664327,108.434944
20220312T2100,46.454952,0.0,6.7294245,111.44774
20220312T2200,44.996952,0.0,3.9638612,106.38954
20220312T2300,43.25095,0.0,4.966805,97.76516
20220313T0000,43.016953,0.0,5.483917,101.76829
20220313T0100,42.458954,0.0,6.440668,110.323135
20220313T0200,41.88295,0.0,6.3664327,108.434944
20220313T0300,40.47895,0.0,6.8437095,101.30993
20220313T0400,39.65095,0.0,6.729425,105.42216
20220313T0500,39.47095,0.0,7.109095,114.14554
20220313T0600,40.53295,0.0,7.8132834,113.62937
20220313T0700,43.322952,0.0,8.849339,110.725555
20220313T0800,47.10295,0.0,10.720972,113.35556
20220313T0900,50.432953,0.0,10.343261,111.571304
20220313T1000,53.24095,0.0,11.502291,103.49573
20220313T1100,56.264954,0.0,11.425905,113.05129
20220313T1200,57.884953,0.0,9.621428,107.59242
20220313T1300,59.378952,0.0,10.263126,106.460014
20220313T1400,59.954952,0.0,9.683636,96.632515
20220313T1500,60.54895,0.0,9.4614725,96.78896
20220313T1600,60.49495,0.0,9.437644,95.44032
20220313T1700,59.306953,0.0,9.174166,91.39717
20220313T1800,56.390953,0.0,8.735516,103.324524
20220313T1900,52.53895,0.0,7.327461,121.26373
20220313T2000,52.05295,0.0,1.3421619,270.0
20220313T2100,51.044952,0.0,8.749825,327.5288
20220313T2200,49.856953,0.0,8.206843,287.4472
20220313T2300,49.082954,0.0,4.3202415,291.2505
20220314T0000,49.262955,0.0,1.3421619,270.0
20220314T0100,49.42495,0.0,4.926341,219.47246
20220314T0200,46.88695,0.0,6.2992697,263.8845
20220314T0300,45.50095,0.0,4.2736607,276.009
20220314T0400,44.294952,0.0,3.829018,263.29016
20220314T0500,43.322952,0.0,2.5505,195.25513
20220314T0600,42.17095,0.0,4.2736607,132.8789
20220314T0700,42.62095,0.0,4.051264,96.34019
20220314T0800,46.13095,0.0,5.3733053,87.61405
20220314T0900,49.04695,0.0,5.8160343,89.99999
20220314T1000,52.178955,0.0,5.610208,85.42608
20220314T1100,55.238953,0.0,5.610208,66.501434
20220314T1200,54.59095,0.0,1.844625,75.96376
20220314T1300,56.516953,0.0,3.3628526,86.18592
20220314T1400,58.082954,0.0,5.265123,77.73522
20220314T1500,58.946953,0.0,6.792335,72.75854
20220314T1600,58.946953,0.0,6.624505,78.31063
20220314T1700,58.100952,0.0,5.483917,101.76829
20220314T1800,56.210953,0.0,5.592341,89.99999
20220314T1900,53.67295,0.0,4.6708603,73.30075
20220314T2000,51.350952,0.0,3.472659,75.06858
20220314T2100,49.65895,0.0,2.2031267,156.0375
20220314T2200,49.280952,0.0,2.0623534,192.52881
20220314T2300,49.65895,0.0,1.7035999,203.1986
20220315T0000,50.09095,0.0,3.385099,172.40535
20220315T0100,49.082954,0.0,2.693628,131.63353
20220315T0200,47.840954,0.0,2.377896,131.18591
20220315T0300,47.37295,0.0,3.2261555,123.69006
20220315T0400,48.34495,0.0,2.6843238,180.0
20220315T0500,46.00495,0.4,4.1064696,209.35776
20220315T0600,44.94295,1.2,3.68925,104.03624
20220315T0700,45.12295,0.6,8.547321,83.99099
20220315T0800,48.86695,0.0,9.214983,95.5722
20220315T0900,53.222954,0.0,13.123783,119.62375
20220315T1000,55.38295,0.0,13.966081,121.908104
20220315T1100,57.16495,0.0,12.846326,125.07376
20220315T1200,63.734955,0.0,8.206843,197.44719
20220315T1300,64.85095,0.0,6.5025244,266.0548
20220315T1400,65.35495,0.0,7.002718,296.56506
20220315T1500,65.28295,0.0,4.8392334,303.69006
20220315T1600,65.17495,0.0,2.5505,307.875
20220315T1700,63.93295,0.0,2.693628,94.76365
20220315T1800,62.834953,0.0,4.718822,95.44032
20220315T1900,61.46695,0.0,4.7028894,115.34617
20220315T2000,59.666954,0.0,4.2736607,137.1211
20220315T2100,57.63295,0.0,4.297014,128.6598
20220315T2200,56.06695,0.0,4.2028217,115.20112
20220315T2300,54.986954,0.0,4.3433447,101.88866
20220316T0000,53.74495,0.0,3.5790982,89.99999
20220316T0100,52.808952,0.0,3.2028055,77.905235
20220316T0200,52.178955,0.0,3.8224785,69.443954
20220316T0300,50.864952,0.0,3.5860817,86.42367
20220316T0400,49.334953,0.0,3.7497888,107.35402
20220316T0500,48.416954,0.0,4.3433447,124.508514
20220316T0600,47.912952,0.0,4.7028894,115.34617
20220316T0700,47.696953,0.0,5.0019417,116.56505
20220316T0800,51.56695,0.0,7.993723,107.92791
20220316T0900,56.84095,0.0,9.2231245,104.03624
20220316T1000,61.30495,0.0,8.9057045,101.59217
20220316T1100,64.50896,0.0,6.714536,91.90914
20220316T1200,65.12096,0.0,10.6342745,104.620865
20220316T1300,66.704956,0.0,11.12412,105.15406
20220316T1400,67.71295,0.0,10.542118,107.281494
20220316T1500,68.000946,0.0,9.87551,103.09189
20220316T1600,67.33495,0.0,8.863463,100.17551
20220316T1700,65.26495,0.0,6.891071,103.13402
20220316T1800,61.89895,0.0,7.147703,110.1363
20220316T1900,57.77695,0.0,6.502524,116.56505
20220316T2000,54.89695,0.0,5.4610577,124.99202
20220316T2100,52.502953,0.0,6.2193265,127.69424
20220316T2200,52.772953,0.0,8.018723,120.14138
20220316T2300,51.42295,0.0,7.9340315,130.42607
20220317T0000,50.072952,0.0,8.080884,131.63353
20220317T0100,50.21695,0.0,7.752203,136.16913
20220317T0200,50.14495,0.0,7.2760634,135.0
20220317T0300,50.054955,0.0,6.142417,123.11134
20220317T0400,46.86895,0.0,5.3171372,112.249016
20220317T0500,44.97895,0.0,4.951669,108.434944
20220317T0600,44.996952,0.0,4.7028894,115.34617
20220317T0700,47.300953,0.0,3.6069515,119.74488
20220317T0800,51.638954,0.0,3.9066417,103.24051
20220317T0900,55.92295,0.0,3.8615508,100.00798
20220317T1000,59.540955,0.0,2.377896,48.81407
20220317T1100,62.02495,0.0,4.250179,360.0
20220317T1200,63.21295,0.0,12.908499,351.02737
20220317T1300,63.46495,0.0,16.105942,360.0
20220317T1400,62.92495,0.0,18.45303,6.263489
20220317T1500,60.47695,0.0,18.095695,8.530762
20220317T1600,57.38095,0.0,19.097988,5.3766937
20220317T1700,53.97895,0.0,19.078325,4.70784
20220317T1800,51.72895,0.0,17.671797,360.0
20220317T1900,50.45095,0.0,15.882248,360.0
20220317T2000,49.60495,0.0,13.870809,0.92404175
20220317T2100,49.010952,0.2,11.640669,2.202591
20220317T2200,48.43495,0.3,10.066214,360.0
20220317T2300,47.300953,0.1,11.640669,357.79742
20220318T0000,46.02295,0.0,12.3761425,353.77417
20220318T0100,44.18695,0.0,12.211296,351.57306
20220318T0200,43.30495,0.0,12.064949,349.31512
20220318T0300,42.530952,0.0,11.186918,348.4654
20220318T0400,42.00895,0.0,9.928572,345.6507
20220318T0500,41.41495,0.0,9.058902,339.77515
20220318T0600,41.41495,0.0,7.9277225,343.61047
20220318T0700,42.926952,0.0,7.651499,344.74487
20220318T0800,44.024952,0.0,8.300812,345.96375
20220318T0900,47.750954,0.0,7.1090946,347.27567
20220318T1000,53.168953,0.0,5.2365336,19.983109
20220318T1100,58.62295,0.0,12.811221,65.224846
20220318T1200,58.694954,0.0,14.907129,64.20397
20220318T1300,61.39495,0.0,16.782988,68.90766
20220318T1400,61.26895,0.0,17.307009,75.78415
20220318T1500,61.03495,0.0,18.513943,78.14699
20220318T1600,60.15295,0.0,18.124706,77.16438
20220318T1700,58.65895,0.0,16.562395,73.52312
20220318T1800,56.426952,0.0,14.785794,72.38743
20220318T1900,54.482952,0.0,15.280092,72.09556
20220318T2000,53.06095,0.0,14.792562,69.64676
20220318T2100,51.99895,0.0,14.59676,74.898895
20220318T2200,50.81095,0.0,15.706415,79.33021
20220318T2300,49.766953,0.0,14.828036,78.69006
20220319T0000,48.65095,0.0,13.030033,78.11134
20220319T0100,47.66095,0.0,10.748939,77.98852
20220319T0200,46.86895,0.0,8.08398,75.57923
20220319T0300,46.112953,0.0,5.1108,66.8014
20220319T0400,43.66495,0.0,2.8646762,38.659805
20220319T0500,38.57095,0.0,3.3027968,331.69925
20220319T0600,35.67295,0.0,4.0015535,296.56506
20220319T0700,36.662952,0.0,2.9080174,292.61987
20220319T0800,41.45095,0.0,1.6130778,33.690063
20220319T0900,48.290955,0.0,5.4150496,51.70984
20220319T1000,53.61895,0.0,7.9087644,61.2602
20220319T1100,56.46295,0.0,10.263126,73.53998
20220319T1200,57.578953,0.0,11.709245,83.41805
20220319T1300,58.73095,0.0,12.112552,85.7636
20220319T1400,59.234955,0.0,11.908404,84.61069
20220319T1500,59.252953,0.0,11.463071,84.40066
20220319T1600,58.190952,0.0,11.408375,89.99999
20220319T1700,56.31895,0.0,10.076151,92.5448
20220319T1800,53.18695,0.0,8.726919,91.468796
20220319T1900,50.03695,0.0,7.8802414,83.480194
20220319T2000,47.28295,0.0,5.8160343,89.99999
20220319T2100,43.84495,0.0,4.112557,135.0
20220319T2200,41.432953,0.0,3.4071999,156.8014
20220319T2300,40.82095,0.0,1.5005826,153.43495
20220320T0000,41.48695,0.0,1.204627,68.19859
20220320T0100,41.918953,0.0,3.6414688,100.61965
20220320T0200,43.52095,0.0,7.4995775,107.35402
20220320T0300,43.53895,0.0,9.182344,124.077194
20220320T0400,44.348953,0.0,8.857816,135.0
20220320T0500,44.654953,0.0,6.330965,147.99461
20220320T0600,45.33895,0.0,6.085125,126.027374
20220320T0700,47.426952,0.0,5.3171372,157.75098
20220320T0800,49.60495,0.0,5.303002,152.35402
20220320T0900,54.500954,0.0,7.842049,176.7295
20220320T1000,57.38095,0.0,10.970115,200.28256
20220320T1100,59.864952,0.0,8.408619,208.61046
20220320T1200,57.68695,0.0,5.202981,115.46334
20220320T1300,59.70295,0.0,5.610208,85.42608
20220320T1400,61.41295,0.0,7.658036,83.29016
20220320T1500,63.03295,0.0,8.0093565,125.90971
